aid;brand;mpnr;ean;name;desc;shop_cat;price;link;image;old_price;dlv_time;dlv_cost;pzn;promo_text;
SE-097-XL10-001;Seni;SE-097-XL10-001;5900516691905;Seni Optima Extra Large - Inkontinenzvorlagen mit Hüftbund - 10 Stk.;Die atmungsaktive Vorlage Seni Optima besitzt einen integrierten Hüftbund. Dieser besonders weiche Bund sorgt für eine einfache Handhabung und passt sich optimal an den Körper an. Der optimale Sitz wird zudem durch die elastischen Vorder- und Rückseiten gewährleistet. Weiterhin sorgt ein doppeltes Saugkissen mit integriertem Superabsorber für ein angenehm trockenes Gefühl. Ein doppelter Nässeindikator gibt präzise Information darüber ob das Produkt gewechselt werden muss.;Home > Inkontinenz ;6.03;https://www.inko-versand.de/inkontinenzbedarf/seni-optima-extra-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senioptima_1_inko-versand_1.jpg;6.93;ca. 5-7 Tage;6.90;01685891;;
SE-095-SU20-003;Seni;SE-095-SU20-003;5900516691059;Seni Man Super - mittlere Inkontinenz - für Männer - 20 Stk.;Seni Man Super ist eine speziell für Männer entwickelte Einlage. Besondere die Triangel-Form ermöglicht einen besonders sicheren Schutz.;Home > Inkontinenz ;6.05;https://www.inko-versand.de/inkontinenzbedarf/seni-man-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senimanpackshot_super_inko-versand.jpg;6.58;ca. 5-7 Tage;6.90;03427650;;
SE-095-MN15-003;Seni;SE-095-MN15-003;5900516694784;Seni Man Normal - leichte Inkontinenz - für Männer - 15 Stk.;Seni Man Normal ist eine speziell für Männer entwickelte Einlage. Besondere die Triangel-Form ermöglicht einen besonders sicheren Schutz.;Home > Inkontinenz ;2.99;https://www.inko-versand.de/inkontinenzbedarf/seni-man-normal.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senimanpackshot_normal_inko-versand.jpg;3.45;ca. 5-7 Tage;6.90;11080858;;
SE-095-EX15-003;Seni;SE-095-EX15-003;5900516693190;Seni Man Extra - leichte Inkontinenz - für Männer - 15 Stk.;Seni Man Extra ist eine speziell für Männer entwickelte Einlage. Besondere die Triangel-Form ermöglicht einen besonders sicheren Schutz. Durch das Saugkissen werden mit Hilfe von antibakteriellen Superarbsorber die unangenehmen Gerüche neutralisiert.;Home > Inkontinenz ;3.55;https://www.inko-versand.de/inkontinenzbedarf/seni-man-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senimanpackshot_extra_inko-versand.jpg;4.08;ca. 5-7 Tage;6.90;09508007;;
SE-095-NO20-G01;Seni;SE-095-NO20-G01;5900516690410;SENI Lady Urineinlagen Normal - leichter bis mittlere Blasenschwäche - 20 Stk.;Seni Lady Normal ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Hydrophobe Innenbündchen verhindern den Auslauf. Somit ist ein besonderer Schutz und Sicherheit gegeben. Bei enganliegender Bekleidung ist das Inkontinenzprodukt unsichtbar und völlig diskret.;Home > Inkontinenz ;2.05;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-normal.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_normal_inko-versand.jpg;2.01;ca. 5-7 Tage;6.90;02043108;;
SE-095-MP20-G01;Seni;SE-095-MP20-G01;5900516693077;SENI Lady Urineinlagen Mini Plus - Leichte Inkontinenz - 20 Stk.;Seni Lady Mini Plus Einlagen halten trockener als herkömmliche Damenbinden. Die körpergerechte Form und ein angenehmes Gefühl auf der Haut kommen noch hinzu.;Home > Inkontinenz ;1.85;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-mini-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_miniplus_inko-versand.jpg;1.78;ca. 5-7 Tage;6.90;07791163;;
SE-095-MI20-G01;Seni;SE-095-MI20-G01;5900516690403;SENI Lady Urineinlagen Mini - Leichte Inkontinenz - 20 Stk.;Seni Lady Mini ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Hydrophobe Innenbündchen verhindern den Auslauf. Somit ist ein besonderer Schutz und Sicherheit gegeben. Bei enganliegender Bekleidung ist das Inkontinenzprodukt unsichtbar und völlig diskret.;Home > Inkontinenz ;1.65;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-mini.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_mini_inko-versand.jpg;1.67;ca. 5-7 Tage;6.90;02582153;;
SE-095-MC20-G01;Seni;SE-095-MC20-G01;5900516692377;Seni Lady Urineinlagen Micro - Leichte Inkontinenz - 20 Stk.;Seni Lady Micro ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Hydrophobe Innenbündchen verhindern den Auslauf. Somit ist ein besonderer Schutz und Sicherheit gegeben. Bei enganliegender Bekleidung ist das Inkontinenzprodukt unsichtbar und völlig diskret.;Home > Inkontinenz ;1.45;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-micro.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_micro_inko-versand.jpg;1.55;ca. 5-7 Tage;6.90;05385370;;
SE-095-EP15-G01;Seni;SE-095-EP15-G01;5900516695965;SENI Lady Urineinlagen Extra Plus - mittlere Inkontinenz - 15 Stk.;Seni Lady Extra Plus ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag.;Home > Inkontinenz ;2.89;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-extra-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_extraplus_inko-versand_1.jpg;3.16;ca. 5-7 Tage;6.90;12904988;;
SE-095-EX15-G01;Seni;SE-095-EX15-G01;5900516690427;SENI Lady Urineinlagen Extra - mittlerer Inkontinenz - 15 Stk.;Seni Lady Extra ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag.;Home > Inkontinenz ;2.48;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-extra.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_extra_imko-versand.jpg;2.25;ca. 5-7 Tage;6.90;02043114;;
SE-095-SU15-G01;Seni;SE-095-SU15-G01;5900516690434;Seni Lady Super - mittlere Inkontinenz - 15 Stk.;Seni Lady Super ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;Home > Inkontinenz ;3.05;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_super_inko-versand.png;3.33;ca. 5-7 Tage;6.90;02043137;;
SE-095-PL15-G01;Seni;SE-095-PL15-G01;5900516690847;Seni Lady Plus - mittlere bis stärkere Inkontinenz - 15 Stk.;Seni Lady Plus ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;Home > Inkontinenz ;2.79;https://www.inko-versand.de/inkontinenzbedarf/seni-lady-plus.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_plus_inko--versand_1.jpg;3.44;ca. 5-7 Tage;6.90;03572174;;
220886;Abena;220886;1653773;Curi-Med - Saugkompresse - unsteril - 10 x 10 cm - 50 Stück - PZN 1653773;;Home/Inkontinenz/Nach Marken sortiert/Abena/Curi-Med - Saugkompresse - unsteril - 10 x 10 cm - 50 Stück;8.29;https://www.inko-versand.de/product-220886-curi-med-saugkompresse-unsteril-10-x-10-cm-50-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/220886_2.jpg;;ca. 5-7 Tage;6.90;1653773;• Saugstarke Kompresse • Für die Versorgung von nässenden Wunden • unsteril • Maße: 10 x 10 cm • Lieferumfang: 1 Packung / 50 Stück;
04/01/750/30/GHC;GHC;04/01/750/30/GHC;;Steriles 1-Kammer Beinbeutelsystem - 30 cm Schlauch - mit Vliesrückseite - 750 ml - 1 Stück;• Steriles 1-Kammer Beinbeutelsystem UB 750  • Schlauchlänge: 30 cm  Fassungsvermögen: 750 ml  mit Refluxventil  • Mit Stufenkonnektor für individuelle Schlauchkürzung  • Vliesrückseite für höheren Tragekomfort und weniger Hautirritationen  • Lieferumfang: 1 Stück;;3.50;https://www.inko-versand.de/inkontinenzbedarf/ableitende-inkontinenz-hilfsmittel/urinbeutel/product-04-01-750-30-ghc-steriles-1-kammer-beinbeutelsystem-30-cm-schlauch-mit-vliesrueckseite-750-ml-1-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/0/4/04-01-750-30-ghc_2.jpg;;ca. 5-7 Tage;6.90;09772046;;
221424;Abena;221424;5703538765131;Curi-Med - Mullfixierbinde - 4 m x 8 cm - elastisch - 20 Stück - PZN 1652489;• Mullfixierbinde  • 41% Baumwolle 59% Polyamid  • Maße: 4 m x 8 cm  • 130% Dehnbarkeit  • Lieferumfang: 1 Packung / 20 Stück;Home/Inkontinenz/Nach Marken sortiert/Abena/Curi-Med - Mullfixierbinde - 4 m x 8 cm - elastisch - 20 Stück - PZN 1652489;6.99;https://www.inko-versand.de/product-221424-curi-med-mullfixierbinde-4-m-x-8-cm-elastisch-20-stueck.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/221424_2.jpg;7.34;ca. 5-7 Tage;6.90;1652489;;
SE-092-2X05-001;Seni;SE-092-2X05-001;5900516694852;SENI Fix Plus XXL - Fixierhosen - 5 Stk.SENI Fix Plus XXL - Fixierhosen - 5 Stk.;Seni Fix Plus XXL Netzhosen gewährleisten durch ihren Beinansatz und weichen Elastikbündchen einen angenehmen und sicheren Tragekomfort. Die Höschen sind geeignet zur Fixierung von anatomisch geformten Inkontinenzvorlagen und Inkontinenzeinlagen. Gestreifte Struktur mit Seitennähten. Ideal zum mehrmaligen Gebrauch: bis 25-mal (+/- 5) waschbar bei der Temperatur von 60°C.;Home > Inkontinenz ;2.98;https://www.inko-versand.de/inkontinenzbedarf/seni-fix-plus-xxl.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/senifixplus_xxl_inko-versand.jpg;3.28;ca. 5-7 Tage;6.90;10791008;;
56025;Desomed;DT-403-005;4260055041540;Aseptoman Hände-Desinfektion 500ml;Rückfettend;Home > Hygiene > Reinigung > Desinfektion > Desomed;8.79;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/aseptoman-hande-desinfektion-500ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/a/s/aseptoman500ml.jpg;9.23;1-3 Werktage bei Bestellungen vor 12.00 Uhr;6.90;00201879;;
56081;Desomed;DT-311L-010;4260055041274;Descomed Rapid AF 1 L ohne Sprühkopf;Sprüh/Wischdesinfektion;Home > Hygiene > Reinigung > Desinfektion > Desomed;7.95;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/descomed-rapid-af-1-l-ohne-spruhkopf.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/d/e/desomedrapidaf1l.jpg;8.35;ca. 5-7 Tage;6.90;3007899;;
56079;Desomed;DT-311-005;4260055042820;Desomed Rapid AF 500ml;Alkoholische Schnelldesinfektion zur Desinfektion und Reinigung von Flächen und medizinischem Inventar.aldehydfrei kurze Einwirkzeiten umfassendes Wirkungsspektrum  ;Home > Hygiene > Reinigung > Desinfektion > Desomed;5.20;https://www.inko-versand.de/hygiene-reinigung/desinfektion/desomed/desomed-rapid-af-500ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/d/e/desomedrapidaf1l(1).jpg;5.98;ca. 5-7 Tage;6.90;3174189;;
43035;Euron;13024140;5411416009375;Euron Mobi Super M 80-120 cm (8x14=112 Stück/Karton);Euron Mobi ist eine Serie für leichte bis mittlere Inkontinenz die höchste Diskretion und Komfort bietet. Ideal für selbstständige und mobile Personen. Artikelbeschreibung: Euron Mobi kombiniert die neueste Technologie mit einem weichen sehr komfortablen und absorbierenden Produkt. Dank praktischer Anwendung bietet Euron Mobi das Gefühl dass man konventionelle Unterwäsche trägt. Dieses Euron Inkontinenz Produkt bietet die Möglichkeit ein besseres Blasentraining durchzuführen. Eigenschaften und Vorteile: Doppelter Absorptionskern mit Superabsorber sichert eine schnelle Absorption des Harns und eine trockene Haut. Das Odour Dry System von Euron verhindert Gerüche und erhält den ph-Wert der Haut um Irritationen vorzubeugen. Auslaufsperren dieser Euron Flex beugen ein Auslaufen von Harn und Fäkalien vor. Dank dem Soft Cotton Feel passen sich die Inkontinenzhosen wie konventionelle Unterwäsche an was höchste Diskretion und Komfort bietet.;Home > Inkontinenz > Nach Marken sortiert > Euron;112.98;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/euron/euron-mobi-super-m-80-120-cm.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/2/./2.04.5.3-euronmobimsuper-300dpi(1).jpg;118.63;ca. 5-7 Tage;6.90;02593990;;
04420278;Euron;LCLN2131-03;5414874005620;CLASSIC PAD extra Rechteckvorlagen m.Folie 15x47cm (4x28=112 Stk/Karton);Die Rechteckvorlage eignen sich bei leichter bis mittlerer Blasenschwächee. Fixiert werden die Vorlagen mit den elastischen Netzhöschen.;Home > Inkontinenz > Nach Marken sortiert > Euron;15.78;https://www.inko-versand.de/euron-let-15x47-cm-4x28-112-sueck-karton.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/e/rectangulars-group-300dpi(2).jpg;18.15;ca. 5-7 Tage;6.90;10193833;;
SE-231-WK80-001;Seni;SE-231-WK80-001;5900516420642;SENI Care FEUCHT- UND PFLEGETÜCHER Ersatzbox 80 Stück (Softbox);Die Serie Seni Care besteht aus Produkten zur täglichen Hygiene und Pflege trockener und zu Reizungen neigender Haut. Die Produkte eignen sich hervorragend für Personen mit Inkontinenz die Windelhosen oder anatomische Vorlagen benutzen.  Weiche und sanfte Feuchttücher zur Reinigung pflegebedürftiger Haut. aSie reinigen die Haut gründlich befeuchten sie und verbessern ihre Elastizität; dank dem Gehalt an Vitamin E beschleunigen sie die Wundheilung. Das Alantoin lindert Hautreizungen.;Home > Hygiene > Reinigung;3.29;https://www.inko-versand.de/hygiene-reinigung/feuchtpflegetuecher-seni-care.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/w/e/wetwipes_seni_inko-versand.jpg;3.95;ca. 5-7 Tage;6.90;00603951;;
SE-231-WK68-S01;Seni;SE-231-WK68-S01;5900516421076;SENI care Sensitive Feuchtpflegetücher - 68 Stück (Softbox);Die Serie Seni Care besteht aus Produkten zur täglichen Hygiene und Pflege trockener und zu Reizungen neigender Haut. Die Produkte eignen sich hervorragend für Personen mit Inkontinenz die Windelhosen oder anatomische Vorlagen benutzen.  Weiche und sanfte Feuchttücher zur Reinigung pflegebedürftiger Haut. aSie reinigen die Haut gründlich befeuchten sie und verbessern ihre Elastizität; dank dem Gehalt an Vitamin E beschleunigen sie die Wundheilung. Das Alantoin lindert Hautreizungen.;Home > Hygiene > Reinigung;3.29;https://www.inko-versand.de/hygiene-reinigung/feuchtpflegetuecher-seni-care-sensitive.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/sensitive_wetwipes_seni_inko-versand.jpg;3.95;ca. 5-7 Tage;6.90;13513770;;
SE-095-SU15-G01;Seni;SE-095-SU15-G01;5900516690434;Seni Lady Super - mittlere Inkontinenz - 15 Stk.;Seni Lady Super ist eine Einlage welches speziell für Frauen entwickelt wurde. Einen besonderen Tragekomfort für Frauen wird Aufgrund der Atmungsaktivität und der anatomischen Passform angeboten. Für die Frauen bedeutet es das Leben aktiv zu genießen. Aufgrund der Odour-Stop Eigenschaft wird eine unangenehme Geruchsbildung verhindert. Das Inkontinenzprodukt bietet einen angenehmen Tragekomfort und Sicherheit im Alltag. Die Einlagen sind sehr diskret zu Tragen und bei enganliegender Kleidung auch nicht zu sehen.;Home > Angebote;3.14;https://www.inko-versand.de/angebote/seni-lady-super.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/seni_lady_super_inko-versand.png;2.88;ca. 5-7 Tage;6.90;02043137;;
SE-092-XL02-MB3;Seni;SE-092-XL02-MB3;5900516696696;SENI Fix Comfort Man black Extra Large - Fixierhosen - 2 Stk.;Die elastischen Höschen Seni Fix Comfort Man black Extra Large aus einem dichten und besonders weichen Material zur Fixierung von Inkontinenzprodukten garantieren. Achtung! Kein Inkontinenzprodukt nur zur Fixierung geeignet.;Home > Angebote;5.50;https://www.inko-versand.de/angebote/seni-fix-comfort-man-black-extra-large-neu.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/e/seni-fix-comfort-man_inko-versant.jpg;6.60;ca. 5-7 Tage;6.90;13781341;;
SE-094-2X10-A02;Seni;SE-094-2X10-A02;5900516696795;Super Seni Plus XXL - schwere bis sehr schwere Inkontinenz - 10 Stk.;elastischer Bauch- und Rückenabschluß. Zweifaches Saugkissen. hohe Saugkraft und ein optimales Gefühl der Trockenheit. Nässeindikator. latexfrei und hautfreundlich. Größe bzw. Bauchumfang 160 - 210 cm;Home > Angebote;9.64;https://www.inko-versand.de/angebote/super-seni-plus-xxl-neu.html;https://www.inko-versand.de/media/catalog/product/cache/1/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/s/u/super-seni-plus-30_inko-versand_9.jpg;11.09;ca. 5-7 Tage;6.90;13835321;;
